date,summary,precipIntensity,precipProbability,temperature,humidity,windSpeed,visibility
2017/9/27 17:00,Humid,0,0,32.01,0.77,2.14,10.003
2017/9/27 18:00,Humid,0,0,31.73,0.85,0.93,10.003
2017/9/27 19:00,Humid,0,0,30.86,0.85,0.95,10.003
2017/9/27 20:00,Humid,0,0,29.87,0.82,2.4,10.003
2017/9/27 21:00,Humid,0,0,30.41,0.84,1.25,10.003
2017/9/27 22:00,Humid,0,0,30.16,0.84,0.98,10.003
2017/9/27 23:00,Humid and Partly Cloudy,0,0,29.14,0.81,1.81,10.003
2017/9/28 0:00,Humid,0,0,29.55,0.85,0.81,10.003
2017/9/28 1:00,Humid,0,0,29.45,0.84,0.9,10.003
2017/9/28 2:00,Humid,0,0,28.19,0.85,1.08,10.003
2017/9/28 3:00,Humid,0,0,28.88,0.82,1.05,10.003
2017/9/28 4:00,Humid,0,0,28.72,0.82,0.8,10.003
2017/9/28 5:00,Humid,0,0,27.65,0.86,0.74,10.003
2017/9/28 6:00,Clear,0,0,28.69,0.43,0.99,10.003
2017/9/28 7:00,Humid,0,0,29.67,0.81,0.62,10.003
2017/9/28 8:00,Humid,0,0,30.11,0.64,0.67,10.003
2017/9/28 9:00,Humid,0,0,32.72,0.55,0.9,10.003
2017/9/28 10:00,Humid,0,0,33.2,0.61,1.08,10.003
2017/9/28 11:00,Humid,0,0,32.78,0.64,1.35,10.003
2017/9/28 12:00,Humid,0,0,33.55,0.63,2.21,10.003
2017/9/28 13:00,Humid,0,0,32.84,0.65,1.94,10.003
2017/9/28 14:00,Humid,0,0,32.91,0.66,3,10.003
2017/9/28 15:00,Humid,0,0,32.81,0.71,1.45,10.003
2017/9/28 16:00,Humid,0,0,31.48,0.7,1.36,10.003
2017/9/28 17:00,Humid,0,0,31.12,0.7,2.82,10.003
2017/9/28 18:00,Humid,0,0,30.38,0.7,1.32,10.003
2017/9/28 19:00,Humid,0,0,29.9,0.7,2.51,10.003
2017/9/28 20:00,Humid,0,0,29.13,0.72,2.9,10.003
2017/9/28 21:00,Humid,0,0,29.67,0.65,3.07,10.003
2017/9/28 22:00,Clear,0,0,29.7,0.58,2.6,10.003
2017/9/28 23:00,Humid,0,0,28.43,0.69,3.44,10.003
2017/9/29 0:00,Clear,0,0,29.3,0.44,3.8,10.003
2017/9/29 1:00,Clear,0,0,28.81,0.46,3.85,10.003
2017/9/29 2:00,Clear,0,0,28.31,0.63,4.16,10.003
2017/9/29 3:00,Clear,0,0,28.81,0.39,3.91,10.003
2017/9/29 4:00,Partly Cloudy,0,0,28.66,0.31,3.37,10.003
2017/9/29 5:00,Partly Cloudy,0,0,28.29,0.63,4.06,10.003
2017/9/29 6:00,Partly Cloudy,0,0,28.91,0.28,3.56,10.003
2017/9/29 7:00,Partly Cloudy,0,0,29.28,0.47,2.91,10.003
2017/9/29 8:00,Humid and Partly Cloudy,0,0,29.33,0.72,3.52,10.003
2017/9/29 9:00,Humid,0,0,30.59,0.69,3.56,10.003
2017/9/29 10:00,Humid and Partly Cloudy,0,0,31.21,0.73,3.62,10.003
2017/9/29 11:00,Humid and Partly Cloudy,0,0,31.57,0.72,4.01,10.003
2017/9/29 12:00,Humid and Partly Cloudy,0,0,31.75,0.71,4.26,10.003
2017/9/29 13:00,Humid and Partly Cloudy,0,0,31.13,0.72,4.15,10.003
2017/9/29 14:00,Humid and Partly Cloudy,0,0,31.42,0.71,4.73,10.003
2017/9/29 15:00,Humid,0,0,30.9,0.72,3.93,10.003
2017/9/29 16:00,Humid,0,0,30.5,0.72,4.58,10.003
2017/9/29 17:00,Humid,0,0,30.12,0.74,4.35,10.003
2017/9/29 18:00,Humid,0,0,30.03,0.7,4.2,10.003
2017/9/29 19:00,Humid,0,0,29.51,0.72,4.27,10.003
2017/9/29 20:00,Humid,0,0,29,0.77,4.58,10.003
2017/9/29 21:00,Humid,0,0,29.51,0.73,5.52,10.003
2017/9/29 22:00,Humid,0,0,29.66,0.71,6.9,10.003
2017/9/29 23:00,Humid,0,0,28.77,0.77,6.18,10.003
2017/9/30 0:00,Humid,0,0,29.03,0.71,6.06,10.003
2017/9/30 1:00,Clear,0,0,29.03,0.66,5.51,10.003
2017/9/30 2:00,Possible Light Rain and Humid,0.2829,0.44,28.59,0.78,5.15,10.003
2017/9/30 3:00,Possible Drizzle and Humid,0.0567,0.44,28.89,0.72,4.11,10.003
2017/9/30 4:00,Clear,0,0,28.44,0.54,5.63,10.003
2017/9/30 5:00,Humid,0,0,28.39,0.74,4.3,10.003
2017/9/30 6:00,Rain and Humid,1.8875,0.85,27.46,0.87,4.91,8.005
2017/9/30 7:00,Rain and Humid,2.3026,0.85,27.83,0.86,5.32,10.003
2017/9/30 8:00,Rain and Humid,5.3053,0.44,27.72,0.88,6,8.998
2017/9/30 9:00,Rain and Humid,1.1612,0.75,27.61,0.86,5.29,8.998
2017/9/30 10:00,Heavy Rain and Humid,18.9213,0.85,27.61,0.86,5.65,10.003
2017/9/30 11:00,Rain and Humid,1.7469,0.44,27.69,0.88,5.39,10.003
2017/9/30 12:00,Rain and Humid,0.9379,0.44,28.2,0.86,5.83,10.003
2017/9/30 13:00,Humid and Partly Cloudy,0,0,30.62,0.72,7.2,10.003
2017/9/30 14:00,Humid,0,0,29.82,0.75,6.29,10.003
2017/9/30 15:00,Humid,0,0,31.61,0.68,6.7,10.003
2017/9/30 16:00,Humid,0,0,31.61,0.64,7.7,10.003
2017/9/30 17:00,Clear,0,0,29.47,0.48,5.58,10.003
2017/9/30 18:00,Humid,0,0,29.61,0.76,5.09,10.003
2017/9/30 19:00,Humid,0,0,29.61,0.76,5.09,10.003
2017/9/30 20:00,Humid,0,0,28.6,0.84,5.4,10.003
2017/9/30 21:00,Humid,0,0,29.03,0.85,7.24,10.003
2017/9/30 22:00,Humid and Partly Cloudy,0,0,29.03,0.85,5.83,10.003
2017/9/30 23:00,Humid and Partly Cloudy,0,0,28.61,0.84,4.44,10.003
2017/10/1 0:00,Humid and Partly Cloudy,0,0,28.89,0.86,5.47,10.003
2017/10/1 1:00,Possible Drizzle and Humid,0.0284,0.44,28.89,0.85,6.4,10.003
2017/10/1 2:00,Possible Drizzle and Humid,0.1319,0.44,28.03,0.84,6.04,10.003
2017/10/1 3:00,Possible Drizzle and Humid,0.0658,0.44,28.42,0.86,6.33,10.003
2017/10/1 4:00,Humid and Partly Cloudy,0,0,28.66,0.85,7.29,10.003
2017/10/1 5:00,Possible Drizzle and Humid,0.0379,0.44,28.18,0.86,5.41,10.003
2017/10/1 6:00,Possible Drizzle and Humid,0.2154,0.44,28.89,0.86,6.2,10.003
2017/10/1 7:00,Possible Drizzle and Humid,0.0854,0.44,29.03,0.85,6.61,10.003
2017/10/1 8:00,Possible Drizzle and Humid,0.2047,0.44,28.82,0.84,5.39,10.003
2017/10/1 9:00,Rain and Humid,1.9672,0.85,29.43,0.84,4.93,10.003
2017/10/1 10:00,Rain and Humid,1.5116,0.85,29.28,0.86,4.54,10.003
2017/10/1 11:00,Possible Light Rain and Humid,0.2419,0.41,29.77,0.82,5.73,10.003
2017/10/1 12:00,Possible Drizzle and Humid,0.0284,0.44,29.35,0.84,5.41,10.003
2017/10/1 13:00,Possible Light Rain and Humid,0.4415,0.44,29.58,0.84,5.47,10.003
2017/10/1 14:00,Possible Light Rain and Humid,0.319,0.44,30.11,0.8,5.14,10.003
2017/10/1 15:00,Humid and Partly Cloudy,0,0,30.05,0.84,5.6,10.003
2017/10/1 16:00,Humid and Partly Cloudy,0,0,29.58,0.84,5.94,10.003
2017/10/1 17:00,Humid and Partly Cloudy,0,0,28.8,0.85,5.09,10.003
2017/10/1 18:00,Humid and Partly Cloudy,0,0,29.28,0.85,5.07,10.003
2017/10/1 19:00,Humid and Partly Cloudy,0,0,29.28,0.85,5.1,10.003
2017/10/1 20:00,Humid,0,0,28.62,0.86,4.67,10.003
2017/10/1 21:00,Humid,0,0,29.28,0.85,4.47,10.003
2017/10/1 22:00,Humid,0,0,29.28,0.85,5.59,10.003
2017/10/1 23:00,Possible Drizzle and Humid,0.0658,0.44,28.67,0.85,5.04,10.003
2017/10/2 0:00,Possible Drizzle and Humid,0.0474,0.44,29.06,0.85,5.19,10.003
2017/10/2 1:00,Possible Drizzle and Humid,0.0093,0.44,28.81,0.85,4.69,10.003
2017/10/2 2:00,Rain and Humid,3.445,0.44,27.6,0.88,4.6,10.003
2017/10/2 3:00,Possible Light Rain and Humid,0.8349,0.44,28.06,0.86,3.9,10.003
2017/10/2 4:00,Humid,0,0,28.31,0.87,3.16,10.003
2017/10/2 5:00,Humid and Partly Cloudy,0,0,27.75,0.89,3.95,10.003
2017/10/2 6:00,Rain and Humid,1.7789,0.85,27.83,0.86,3.18,10.003
2017/10/2 7:00,Rain and Humid,1.5927,0.85,28.2,0.86,4.33,10.003
2017/10/2 8:00,Possible Drizzle and Humid,0.0192,0.44,29.18,0.85,3.74,10.003
2017/10/2 9:00,Humid and Partly Cloudy,0,0,30.27,0.84,3.49,10.003
2017/10/2 10:00,Humid and Partly Cloudy,0,0,30.19,0.84,3.55,10.003
2017/10/2 11:00,Humid and Partly Cloudy,0,0,31.31,0.76,3.29,10.003
2017/10/2 12:00,Possible Light Rain and Humid,0.2419,0.41,31.16,0.83,3.1,10.003
2017/10/2 13:00,Possible Drizzle and Humid,0.1738,0.41,31.04,0.8,3.55,10.003
2017/10/2 14:00,Possible Drizzle and Humid,0.2073,0.41,31.02,0.77,4.47,10.003
2017/10/2 15:00,Possible Drizzle and Humid,0.2073,0.41,30.75,0.84,2.74,10.003
2017/10/2 16:00,Humid and Partly Cloudy,0,0,30.99,0.82,3.55,10.003
2017/10/2 17:00,Humid and Partly Cloudy,0,0,30.06,0.8,4.42,10.003
2017/10/2 18:00,Humid,0,0,29.66,0.84,5.16,10.003
2017/10/2 19:00,Humid,0,0,29.41,0.84,5.65,10.003
2017/10/2 20:00,Humid,0,0,28.81,0.85,4.61,10.003
2017/10/2 21:00,Humid,0,0,29.03,0.85,4.36,10.003
2017/10/2 22:00,Humid,0,0,29.28,0.85,4.62,10.003
2017/10/2 23:00,Humid,0,0,28.62,0.86,3.93,10.003
2017/10/3 0:00,Humid,0,0,29.28,0.85,3.83,10.003
2017/10/3 1:00,Humid,0,0,29.06,0.86,2.96,10.003
2017/10/3 2:00,Humid,0,0,28.24,0.87,3.02,10.003
2017/10/3 3:00,Humid,0,0,28.66,0.86,3.72,10.003
2017/10/3 4:00,Humid,0,0,28.44,0.86,3.9,10.003
2017/10/3 5:00,Humid,0,0,27.98,0.88,3.44,10.003
2017/10/3 6:00,Humid and Partly Cloudy,0,0,28.66,0.86,3.36,10.003
2017/10/3 7:00,Humid and Partly Cloudy,0,0,28.66,0.86,3.63,10.003
2017/10/3 8:00,Humid and Partly Cloudy,0,0,29.08,0.85,2.61,10.003
2017/10/3 9:00,Humid and Partly Cloudy,0,0,29.9,0.84,3.84,10.003
2017/10/3 10:00,Humid and Partly Cloudy,0,0,30.76,0.84,2.59,10.003
2017/10/3 11:00,Humid and Partly Cloudy,0,0,31.42,0.75,3.11,10.003
2017/10/3 12:00,Partly Cloudy,0,0,32.01,0.55,2.59,10.003
2017/10/3 13:00,Humid and Partly Cloudy,0,0,32.93,0.64,2.04,10.003
2017/10/3 14:00,Humid and Partly Cloudy,0,0,31.94,0.67,3.55,10.003
2017/10/3 15:00,Humid and Partly Cloudy,0,0,32.1,0.58,2.81,10.003
2017/10/3 16:00,Humid and Partly Cloudy,0,0,31.85,0.6,3.4,10.003
2017/10/3 17:00,Humid,0,0,30.67,0.65,3.61,10.003
2017/10/3 18:00,Clear,0,0,29.88,0.47,2.59,10.003
2017/10/3 19:00,Clear,0,0,29.26,0.37,3.17,10.003
2017/10/3 20:00,Clear,0,0,28.85,0.56,3.95,10.003
2017/10/3 21:00,Humid,0,0,29.18,0.85,3.62,10.003
2017/10/3 22:00,Humid,0,0,29.43,0.84,3.65,10.003
2017/10/3 23:00,Humid,0,0,28.74,0.86,3.4,10.003
2017/10/4 0:00,Humid,0,0,29.61,0.81,5.09,10.003
2017/10/4 1:00,Humid,0,0,29.61,0.81,4.6,10.003
2017/10/4 2:00,Humid,0,0,28.34,0.87,4.17,10.003
2017/10/4 3:00,Humid,0,0,28.89,0.86,4.82,10.003
2017/10/4 4:00,Humid,0,0,28.66,0.86,4.77,10.003
2017/10/4 5:00,Humid,0,0,27.98,0.88,4,10.003
2017/10/4 6:00,Possible Drizzle and Humid,0.0753,0.44,28.19,0.86,4.03,10.003
2017/10/4 7:00,Possible Drizzle and Humid,0.0379,0.44,28.56,0.84,4.32,10.003
2017/10/4 8:00,Humid,0,0,28.94,0.83,3,10.003
2017/10/4 9:00,Partly Cloudy,0,0,29.76,0.44,4.5,10.003
2017/10/4 10:00,Possible Drizzle,0.1036,0.44,29.81,0.41,5.37,10.003
2017/10/4 11:00,Possible Drizzle,0.0658,0.44,29.55,0.53,5.78,10.003
2017/10/4 12:00,Possible Drizzle,0.0567,0.44,29.58,0.23,6.73,10.003
2017/10/4 13:00,Light Rain,0.7713,0.85,27.9,0.46,7.88,10.003
2017/10/4 14:00,Heavy Rain and Humid,8.159,0.85,28,0.85,6.46,10.003
2017/10/4 15:00,Rain and Humid,3.0612,0.85,28.21,0.86,5.61,8.998
2017/10/4 16:00,Rain and Humid,2.9476,0.85,28.81,0.85,7.5,10.003
2017/10/4 17:00,Light Rain and Humid,0.3957,0.85,28.23,0.84,5.24,10.003
2017/10/4 18:00,Possible Drizzle and Humid,0.0379,0.44,28.56,0.84,6.42,10.003
2017/10/4 19:00,Humid,0,0,28.42,0.85,4.56,10.003
2017/10/4 20:00,Humid and Partly Cloudy,0,0,27.98,0.83,4.41,10.003
2017/10/4 21:00,Humid and Partly Cloudy,0,0,28.42,0.85,6.44,10.003
2017/10/4 22:00,Humid,0,0,28.42,0.85,7.03,10.003
2017/10/4 23:00,Possible Drizzle and Humid,0.0567,0.44,28.3,0.83,5.36,10.003
2017/10/5 0:00,Drizzle and Humid,0.1607,0.85,28.04,0.86,3.82,8.998
2017/10/5 1:00,Light Rain and Humid,0.4899,0.85,28.04,0.86,6.04,10.003
2017/10/5 2:00,Possible Light Rain and Humid,0.3007,0.44,27.52,0.82,5.09,10.003
2017/10/5 3:00,Humid,0,0,27.56,0.86,5.46,10.003
2017/10/5 4:00,Humid,0,0,27.56,0.85,4.67,10.003
2017/10/5 5:00,Humid and Partly Cloudy,0,0,27.03,0.83,4.12,10.003
2017/10/5 6:00,Humid and Partly Cloudy,0,0,27.32,0.85,5.77,10.003
2017/10/5 7:00,Humid,0,0,27.79,0.84,6.21,10.003
2017/10/5 8:00,Clear,0,0,27.79,0.65,4.58,10.003
2017/10/5 9:00,Partly Cloudy,0,0,28.46,0.58,4.38,10.003
2017/10/5 10:00,Partly Cloudy,0,0,28.46,0.54,5.78,10.003
2017/10/5 11:00,Possible Drizzle and Humid,0.0854,0.44,29.2,0.67,4.2,10.003
2017/10/5 12:00,Possible Drizzle,0.0284,0.44,29.1,0.65,5.13,10.003
2017/10/5 13:00,Humid,0,0,29.59,0.65,4.99,10.003
2017/10/5 14:00,Humid,0,0,30.73,0.67,3.11,10.003
2017/10/5 15:00,Humid,0,0,30.89,0.63,2.52,10.003
2017/10/5 16:00,Humid,0,0,29.43,0.66,3.01,10.003
2017/10/5 17:00,Humid,0,0,28.64,0.7,3.78,10.003
2017/10/5 18:00,Clear,0,0,28.56,0.56,4.52,10.003
2017/10/5 19:00,Clear,0,0,28.19,0.46,4.5,10.003
2017/10/5 20:00,Clear,0,0,27.99,0.65,3.64,10.003
2017/10/5 21:00,Clear,0,0,28.42,0.44,4.78,10.003
2017/10/5 22:00,Partly Cloudy,0,0,28.66,0.35,5.61,10.003
2017/10/5 23:00,Clear,0,0,28.07,0.6,4.43,10.003
2017/10/6 0:00,Clear,0,0,28.42,0.35,5.32,10.003
2017/10/6 1:00,Clear,0,0,28.19,0.26,5.76,10.003
2017/10/6 2:00,Partly Cloudy,0,0,27.77,0.53,4.22,10.003
2017/10/6 3:00,Possible Drizzle,0.0379,0.44,28.19,0.4,4.34,10.003
2017/10/6 4:00,Possible Drizzle,0.0753,0.44,27.94,0.39,5.55,10.003
2017/10/6 5:00,Partly Cloudy,0,0,27.46,0.67,3.48,10.003
2017/10/6 6:00,Clear,0,0,27.56,0.59,3.82,10.003
2017/10/6 7:00,Partly Cloudy,0,0,27.56,0.56,5.33,10.003
2017/10/6 8:00,Partly Cloudy,0,0,27.76,0.69,4.3,10.003
2017/10/6 9:00,Partly Cloudy,0,0,28.42,0.66,5.32,10.003
2017/10/6 10:00,Possible Drizzle and Humid,0.0379,0.44,29.18,0.69,5.16,10.003
2017/10/6 11:00,Possible Drizzle and Humid,0.0753,0.44,29.74,0.7,3.79,10.003
2017/10/6 12:00,Humid and Partly Cloudy,0,0,30.05,0.7,4.05,10.003
2017/10/6 13:00,Humid,0,0,30.3,0.71,4.1,10.003
2017/10/6 14:00,Humid,0,0,30.61,0.67,4.35,10.003
2017/10/6 15:00,Humid,0,0,30.54,0.69,3.52,10.003
2017/10/6 16:00,Humid,0,0,30.3,0.7,3.63,10.003
2017/10/6 17:00,Humid,0,0,29.24,0.73,3.33,10.003
2017/10/6 18:00,Humid,0,0,28.96,0.69,3.87,10.003
2017/10/6 19:00,Clear,0,0,28.56,0.66,3.9,10.003
2017/10/6 20:00,Humid and Mostly Cloudy,0,0,28.13,0.75,3.6,10.003
2017/10/6 21:00,Humid,0,0,28.56,0.7,4.38,10.003
2017/10/6 22:00,Humid,0,0,28.56,0.7,4.67,10.003
2017/10/6 23:00,Humid,0,0,28.17,0.75,4.41,10.003
2017/10/7 0:00,Clear,0,0,28.42,0.66,5.43,10.003
2017/10/7 1:00,Clear,0,0,28.42,0.66,5.12,10.003
2017/10/7 2:00,Humid,0,0,28.06,0.74,4.03,10.003
2017/10/7 3:00,Possible Drizzle,0.0948,0.44,28.19,0.64,4.62,10.003
2017/10/7 4:00,Possible Drizzle,0.0192,0.44,28.19,0.67,5.66,10.003
2017/10/7 5:00,Humid,0,0,27.68,0.76,4,10.003
2017/10/7 6:00,Humid,0,0,27.94,0.71,4.29,10.003
2017/10/7 7:00,Humid,0,0,27.94,0.72,5.03,10.003
2017/10/7 8:00,Humid,0,0,28.48,0.74,4.77,10.003
2017/10/7 9:00,Possible Drizzle and Humid,0.0567,0.44,28.71,0.72,6.03,10.003
2017/10/7 10:00,Possible Drizzle and Humid,0.0567,0.44,29.41,0.73,6.65,10.003
2017/10/7 11:00,Humid and Partly Cloudy,0,0,30.47,0.68,5.29,10.003
2017/10/7 12:00,Humid and Partly Cloudy,0,0,30.93,0.71,5.4,10.003
2017/10/7 13:00,Humid and Partly Cloudy,0,0,31.05,0.71,4.35,10.003
2017/10/7 14:00,Humid,0,0,30.85,0.7,4.29,10.003
2017/10/7 15:00,Humid,0,0,30.91,0.73,3.59,10.003
2017/10/7 16:00,Humid,0,0,30.19,0.74,4.65,10.003
2017/10/7 17:00,Humid,0,0,29.14,0.76,4.85,10.003
2017/10/7 18:00,Humid,0,0,29.18,0.74,6.25,10.003
2017/10/7 19:00,Humid,0,0,28.81,0.74,7.05,10.003
2017/10/7 20:00,Humid,0,0,28.51,0.76,5.65,10.003
2017/10/7 21:00,Humid,0,0,28.79,0.74,6.4,10.003
2017/10/7 22:00,Humid,0,0,28.56,0.74,6.45,10.003
2017/10/7 23:00,Humid,0,0,28.33,0.76,5.42,10.003
2017/10/8 0:00,Humid,0,0,28.56,0.75,5.86,10.003
2017/10/8 1:00,Humid,0,0,28.42,0.76,4.36,10.003
2017/10/8 2:00,Humid,0,0,27.82,0.78,3.77,10.003
2017/10/8 3:00,Possible Drizzle and Humid,0.0567,0.44,27.79,0.75,5.17,10.003
2017/10/8 4:00,Possible Drizzle and Humid,0.0567,0.44,27.32,0.75,5.32,10.003
2017/10/8 5:00,Humid,0,0,27.1,0.77,3.55,10.003
2017/10/8 6:00,Clear,0,0,27.59,0.72,4,10.003
2017/10/8 7:00,Partly Cloudy,0,0,27.59,0.7,3.55,10.003
2017/10/8 8:00,Humid and Partly Cloudy,0,0,27.84,0.75,3.56,10.003
2017/10/8 9:00,Humid and Partly Cloudy,0,0,28.81,0.72,2.84,10.003
2017/10/8 10:00,Humid,0,0,29.28,0.75,3.07,10.003
2017/10/8 11:00,Humid and Partly Cloudy,0,0,30.15,0.71,2.49,10.003
2017/10/8 12:00,Humid,0,0,30.76,0.72,1.92,10.003
2017/10/8 13:00,Humid and Partly Cloudy,0,0,31.78,0.7,1.43,10.003
2017/10/8 14:00,Humid and Partly Cloudy,0,0,31.2,0.68,2.85,10.003
2017/10/8 15:00,Humid and Partly Cloudy,0,0,31.39,0.73,1.25,10.003
2017/10/8 16:00,Humid and Partly Cloudy,0,0,30.19,0.74,2.64,10.003
2017/10/8 17:00,Humid and Partly Cloudy,0,0,28.79,0.75,4.17,10.003
2017/10/8 18:00,Humid,0,0,28.56,0.76,3.63,10.003
2017/10/8 19:00,Humid and Partly Cloudy,0,0,28.56,0.76,5.53,10.003
2017/10/8 20:00,Humid and Partly Cloudy,0,0,28.34,0.77,4.38,10.003
2017/10/8 21:00,Humid,0,0,28.79,0.76,5.12,10.003
2017/10/8 22:00,Humid and Partly Cloudy,0,0,28.56,0.77,7.03,10.003
2017/10/8 23:00,Humid and Partly Cloudy,0,0,28.6,0.77,5.96,10.003
2017/10/9 0:00,Possible Drizzle and Humid,0.0284,0.44,28.79,0.76,8.77,10.003
2017/10/9 1:00,Possible Drizzle and Humid,0.0854,0.44,28.79,0.76,7.17,10.003
2017/10/9 2:00,Humid,0,0,28.31,0.74,6.12,10.003
2017/10/9 3:00,Humid,0,0,28.53,0.76,6.03,10.003
2017/10/9 4:00,Humid,0,0,28.17,0.76,7.25,10.003
2017/10/9 5:00,Humid,0,0,28.04,0.74,5.78,10.003
2017/10/9 6:00,Humid,0,0,28.19,0.76,5.09,10.003
2017/10/9 7:00,Humid,0,0,28.17,0.75,6.03,10.003
2017/10/9 8:00,Humid,0,0,28.31,0.75,4.98,10.003
2017/10/9 9:00,Humid and Mostly Cloudy,0,0,29.26,0.74,6.31,10.003
2017/10/9 10:00,Humid and Mostly Cloudy,0,0,30.12,0.73,6.14,10.003
2017/10/9 11:00,Humid and Partly Cloudy,0,0,30.57,0.69,6.42,10.003
2017/10/9 12:00,Humid and Partly Cloudy,0,0,30.9,0.72,8.06,10.003
2017/10/9 13:00,Humid and Partly Cloudy,0,0,31.53,0.7,7.72,10.003
2017/10/9 14:00,Humid,0,0,30.89,0.67,7.67,10.003
2017/10/9 15:00,Humid,0,0,30.91,0.74,7.76,10.003
2017/10/9 16:00,Humid and Partly Cloudy,0,0,29.9,0.79,7.89,10.003
2017/10/9 17:00,Humid and Partly Cloudy,0,0,29.82,0.75,6.84,10.003
2017/10/9 18:00,Humid and Partly Cloudy,0,0,29.63,0.76,8.54,10.003
2017/10/9 19:00,Humid and Partly Cloudy,0,0,29.66,0.76,8.18,10.003
2017/10/9 20:00,Humid,0,0,29.64,0.74,7.33,10.003
2017/10/9 21:00,Humid,0,0,29.66,0.78,8.09,10.003
2017/10/9 22:00,Humid,0,0,29.66,0.76,8.17,10.003
2017/10/9 23:00,Humid,0,0,29.57,0.74,6.25,10.003
2017/10/10 0:00,Humid,0,0,29.66,0.77,7.06,10.003
2017/10/10 1:00,Humid,0,0,29.66,0.76,6.82,10.003
2017/10/10 2:00,Humid,0,0,29.24,0.74,5.76,10.003
2017/10/10 3:00,Humid and Partly Cloudy,0,0,29.03,0.79,7.24,10.003
2017/10/10 4:00,Humid,0,0,29.03,0.79,5.68,10.003
2017/10/10 5:00,Humid,0,0,28.55,0.77,4.9,10.003
2017/10/10 6:00,Humid,0,0,28.79,0.77,6.12,10.003
2017/10/10 7:00,Humid and Partly Cloudy,0,0,28.79,0.77,6.62,10.003
2017/10/10 8:00,Humid and Partly Cloudy,0,0,28.98,0.75,4.97,10.003
2017/10/10 9:00,Humid,0,0,29.18,0.76,5.9,10.003
2017/10/10 10:00,Humid,0,0,30.05,0.74,6.41,10.003
2017/10/10 11:00,Humid,0,0,31.24,0.68,5.96,10.003
2017/10/10 12:00,Humid,0,0,31.39,0.72,6.19,10.003
2017/10/10 13:00,Humid,0,0,31.43,0.71,6.42,10.003
2017/10/10 14:00,Humid,0,0,31.72,0.65,5.76,10.003
2017/10/10 15:00,Humid,0,0,31.67,0.69,7.28,10.003
2017/10/10 16:00,Humid,0,0,31.52,0.7,5.84,10.003
2017/10/10 17:00,Humid,0,0,30.46,0.73,4.43,10.003
2017/10/10 18:00,Humid,0,0,30.05,0.76,5.57,10.003
2017/10/10 19:00,Humid,0,0,30.05,0.76,4.36,10.003
2017/10/10 20:00,Humid,0,0,28.85,0.81,4.39,10.003
2017/10/10 21:00,Humid,0,0,29.18,0.8,4.9,10.003
2017/10/10 22:00,Humid,0,0,29.28,0.8,5.33,10.003
2017/10/10 23:00,Humid,0,0,28.93,0.81,5.13,10.003
2017/10/11 0:00,Humid,0,0,29.03,0.8,7.53,10.003
2017/10/11 1:00,Humid,0,0,29.28,0.8,5.92,10.003
2017/10/11 2:00,Possible Light Rain and Humid,0.4501,0.41,28.38,0.81,4.93,10.003
2017/10/11 3:00,Rain and Humid,1.5836,0.85,28.7,0.8,5.69,10.003
2017/10/11 4:00,Drizzle and Humid,0.1231,0.85,28.66,0.8,6.32,10.003
2017/10/11 5:00,Humid,0,0,28.18,0.8,4.61,10.003
2017/10/11 6:00,Humid,0,0,28.42,0.79,6.1,10.003
2017/10/11 7:00,Humid,0,0,28.56,0.78,5.48,10.003
2017/10/11 8:00,Humid,0,0,29.48,0.74,5.27,10.003
2017/10/11 9:00,Humid,0,0,30.3,0.75,6.98,10.003
2017/10/11 10:00,Humid and Partly Cloudy,0,0,30.67,0.74,7.5,10.003
2017/10/11 11:00,Humid and Partly Cloudy,0,0,31.29,0.66,6.37,10.003
2017/10/11 12:00,Humid and Partly Cloudy,0,0,31.3,0.7,6.32,10.003
2017/10/11 13:00,Humid,0,0,31.55,0.7,6.31,10.003
2017/10/11 14:00,Humid,0,0,31.5,0.66,4.74,10.003
2017/10/11 15:00,Humid,0,0,31.78,0.7,3.35,10.003
2017/10/11 16:00,Humid,0,0,31.99,0.69,2.47,10.003
2017/10/11 17:00,Humid,0,0,30.32,0.73,3.07,10.003
2017/10/11 18:00,Humid,0,0,29.81,0.76,2.8,10.003
2017/10/11 19:00,Humid,0,0,29.58,0.76,2.23,10.003
2017/10/11 20:00,Humid,0,0,28.86,0.78,2.94,10.003
2017/10/11 21:00,Humid,0,0,29.18,0.78,3.62,10.003
2017/10/11 22:00,Humid,0,0,29.03,0.79,4.97,10.003
2017/10/11 23:00,Humid,0,0,28.77,0.8,4.87,10.003
2017/10/12 0:00,Humid,0,0,29.03,0.8,4.85,10.003
2017/10/12 1:00,Humid,0,0,29.03,0.79,5.25,10.003
2017/10/12 2:00,Humid,0,0,27.97,0.8,3.39,10.003
2017/10/12 3:00,Humid,0,0,28.42,0.79,3.29,10.003
2017/10/12 4:00,Humid,0,0,27.96,0.8,2.86,10.003
2017/10/12 5:00,Humid,0,0,27.36,0.83,2.65,10.003
2017/10/12 6:00,Possible Drizzle and Humid,0.0093,0.44,27.96,0.8,3.11,10.003
2017/10/12 7:00,Possible Drizzle and Humid,0.1036,0.44,27.73,0.8,2.84,10.003
2017/10/12 8:00,Humid,0,0,28.51,0.79,3.97,10.003
2017/10/12 9:00,Humid,0,0,29.18,0.76,4.47,10.003
2017/10/12 10:00,Humid,0,0,30.62,0.74,4.43,10.003
2017/10/12 11:00,Humid,0,0,31.66,0.62,3.93,10.003
